Time	RPM
0.000000	39.708933	
0.001953	39.708973	
0.003906	39.709020	
0.005859	39.709074	
0.007812	39.709134	
0.009766	39.709201	
0.011719	39.709247	
0.013672	39.709272	
0.015625	39.709277	
0.017578	39.709261	
0.019531	39.709225	
0.021484	39.709195	
0.023438	39.709172	
0.025391	39.709155	
0.027344	39.709144	
0.029297	39.709167	
0.031250	39.709224	
0.033203	39.709314	
0.035156	39.709438	
0.037109	39.709569	
0.039062	39.709706	
0.041016	39.709849	
0.042969	39.709999	
0.044922	39.710128	
0.046875	39.710237	
0.048828	39.710325	
0.050781	39.710392	
0.052734	39.710439	
0.054688	39.710465	
0.056641	39.710471	
0.058594	39.710456	
0.060547	39.710420	
0.062500	39.710391	
0.064453	39.710368	
0.066406	39.710352	
0.068359	39.710341	
0.070312	39.710337	
0.072266	39.710366	
0.074219	39.710428	
0.076172	39.710523	
0.078125	39.710624	
0.080078	39.710731	
0.082031	39.710845	
0.083984	39.710965	
0.085938	39.711091	
0.087891	39.711197	
0.089844	39.711282	
0.091797	39.711346	
0.093750	39.711390	
0.095703	39.711414	
0.097656	39.711416	
0.099609	39.711399	
0.101562	39.711360	
0.103516	39.711301	
0.105469	39.711221	
0.107422	39.711121	
0.109375	39.711000	
0.111328	39.710859	
0.113281	39.710724	
0.115234	39.710595	
0.117188	39.710473	
0.119141	39.710357	
0.121094	39.710246	
0.123047	39.710169	
0.125000	39.710125	
0.126953	39.710115	
0.128906	39.710110	
0.130859	39.710111	
0.132812	39.710119	
0.134766	39.710133	
0.136719	39.710153	
0.138672	39.710153	
0.140625	39.710132	
0.142578	39.710091	
0.144531	39.710029	
0.146484	39.709973	
0.148438	39.709924	
0.150391	39.709881	
0.152344	39.709844	
0.154297	39.709813	
0.156250	39.709816	
0.158203	39.709851	
0.160156	39.709920	
0.162109	39.709994	
0.164062	39.710075	
0.166016	39.710162	
0.167969	39.710256	
0.169922	39.710356	
0.171875	39.710435	
0.173828	39.710494	
0.175781	39.710532	
0.177734	39.710549	
0.179688	39.710546	
0.181641	39.710522	
0.183594	39.710478	
0.185547	39.710413	
0.187500	39.710327	
0.189453	39.710221	
0.191406	39.710095	
0.193359	39.709947	
0.195312	39.709779	
0.197266	39.709618	
0.199219	39.709463	
0.201172	39.709314	
0.203125	39.709171	
0.205078	39.709034	
0.207031	39.708931	
0.208984	39.708861	
0.210938	39.708823	
0.212891	39.708792	
0.214844	39.708767	
0.216797	39.708748	
0.218750	39.708736	
0.220703	39.708730	
0.222656	39.708703	
0.224609	39.708656	
0.226562	39.708588	
0.228516	39.708499	
0.230469	39.708417	
0.232422	39.708342	
0.234375	39.708272	
0.236328	39.708209	
0.238281	39.708152	
0.240234	39.708127	
0.242188	39.708136	
0.244141	39.708178	
0.246094	39.708227	
0.248047	39.708281	
0.250000	39.708342	
0.251953	39.708409	
0.253906	39.708482	
0.255859	39.708535	
0.257812	39.708567	
0.259766	39.708578	
0.261719	39.708569	
0.263672	39.708567	
0.265625	39.708570	
0.267578	39.708580	
0.269531	39.708596	
0.271484	39.708619	
0.273438	39.708674	
0.275391	39.708762	
0.277344	39.708884	
0.279297	39.709011	
0.281250	39.709145	
0.283203	39.709285	
0.285156	39.709432	
0.287109	39.709584	
0.289062	39.709716	
0.291016	39.709828	
0.292969	39.709919	
0.294922	39.709989	
0.296875	39.710039	
0.298828	39.710068	
0.300781	39.710077	
0.302734	39.710065	
0.304688	39.710032	
0.306641	39.709979	
0.308594	39.709906	
0.310547	39.709811	
0.312500	39.709696	
0.314453	39.709588	
0.316406	39.709485	
0.318359	39.709389	
0.320312	39.709300	
0.322266	39.709216	
0.324219	39.709165	
0.326172	39.709148	
0.328125	39.709164	
0.330078	39.709185	
0.332031	39.709213	
0.333984	39.709247	
0.335938	39.709288	
0.337891	39.709335	
0.339844	39.709361	
0.341797	39.709367	
0.343750	39.709352	
0.345703	39.709316	
0.347656	39.709260	
0.349609	39.709183	
0.351562	39.709086	
0.353516	39.708968	
0.355469	39.708830	
0.357422	39.708698	
0.359375	39.708572	
0.361328	39.708453	
0.363281	39.708341	
0.365234	39.708262	
0.367188	39.708216	
0.369141	39.708205	
0.371094	39.708226	
0.373047	39.708255	
0.375000	39.708290	
0.376953	39.708331	
0.378906	39.708378	
0.380859	39.708406	
0.382812	39.708412	
0.384766	39.708398	
0.386719	39.708363	
0.388672	39.708308	
0.390625	39.708259	
0.392578	39.708217	
0.394531	39.708181	
0.396484	39.708152	
0.398438	39.708156	
0.400391	39.708194	
0.402344	39.708265	
0.404297	39.708370	
0.406250	39.708482	
0.408203	39.708600	
0.410156	39.708724	
0.412109	39.708855	
0.414062	39.708965	
0.416016	39.709055	
0.417969	39.709124	
0.419922	39.709173	
0.421875	39.709201	
0.423828	39.709208	
0.425781	39.709195	
0.427734	39.709161	
0.429688	39.709106	
0.431641	39.709031	
0.433594	39.708936	
0.435547	39.708820	
0.437500	39.708683	
0.439453	39.708526	
0.441406	39.708375	
0.443359	39.708230	
0.445312	39.708092	
0.447266	39.707961	
0.449219	39.707863	
0.451172	39.707799	
0.453125	39.707768	
0.455078	39.707771	
0.457031	39.707780	
0.458984	39.707796	
0.460938	39.707818	
0.462891	39.707847	
0.464844	39.707855	
0.466797	39.707843	
0.468750	39.707810	
0.470703	39.707756	
0.472656	39.707682	
0.474609	39.707615	
0.476562	39.707553	
0.478516	39.707498	
0.480469	39.707450	
0.482422	39.707436	
0.484375	39.707455	
0.486328	39.707507	
0.488281	39.707593	
0.490234	39.707686	
0.492188	39.707785	
0.494141	39.707890	
0.496094	39.708002	
0.498047	39.708094	
0.500000	39.708164	
0.501953	39.708215	
0.503906	39.708244	
0.505859	39.708253	
0.507812	39.708269	
0.509766	39.708291	
0.511719	39.708319	
0.513672	39.708354	
0.515625	39.708396	
0.517578	39.708444	
0.519531	39.708499	
0.521484	39.708561	
0.523438	39.708602	
0.525391	39.708624	
0.527344	39.708625	
0.529297	39.708606	
0.531250	39.708567	
0.533203	39.708535	
0.535156	39.708509	
0.537109	39.708490	
0.539062	39.708478	
0.541016	39.708499	
0.542969	39.708554	
0.544922	39.708642	
0.546875	39.708764	
0.548828	39.708893	
0.550781	39.709028	
0.552734	39.709170	
0.554688	39.709319	
0.556641	39.709447	
0.558594	39.709556	
0.560547	39.709644	
0.562500	39.709712	
0.564453	39.709760	
0.566406	39.709788	
0.568359	39.709795	
0.570312	39.709783	
0.572266	39.709750	
0.574219	39.709724	
0.576172	39.709705	
0.578125	39.709693	
0.580078	39.709688	
0.582031	39.709689	
0.583984	39.709725	
0.585938	39.709795	
0.587891	39.709899	
0.589844	39.710010	
0.591797	39.710128	
0.593750	39.710253	
0.595703	39.710385	
0.597656	39.710524	
0.599609	39.710642	
0.601562	39.710741	
0.603516	39.710819	
0.605469	39.710877	
0.607422	39.710915	
0.609375	39.710932	
0.611328	39.710930	
0.613281	39.710907	
0.615234	39.710864	
0.617188	39.710828	
0.619141	39.710799	
0.621094	39.710776	
0.623047	39.710760	
0.625000	39.710777	
0.626953	39.710828	
0.628906	39.710913	
0.630859	39.711031	
0.632812	39.711156	
0.634766	39.711287	
0.636719	39.711426	
0.638672	39.711571	
0.640625	39.711695	
0.642578	39.711800	
0.644531	39.711884	
0.646484	39.711949	
0.648438	39.711993	
0.650391	39.712017	
0.652344	39.712021	
0.654297	39.712004	
0.656250	39.711968	
0.658203	39.711938	
0.660156	39.711915	
0.662109	39.711899	
0.664062	39.711890	
0.666016	39.711888	
0.667969	39.711920	
0.669922	39.711987	
0.671875	39.712087	
0.673828	39.712194	
0.675781	39.712308	
0.677734	39.712429	
0.679688	39.712558	
0.681641	39.712692	
0.683594	39.712807	
0.685547	39.712902	
0.687500	39.712976	
0.689453	39.713030	
0.691406	39.713064	
0.693359	39.713078	
0.695312	39.713072	
0.697266	39.713045	
0.699219	39.712999	
0.701172	39.712932	
0.703125	39.712845	
0.705078	39.712738	
0.707031	39.712610	
0.708984	39.712490	
0.710938	39.712376	
0.712891	39.712270	
0.714844	39.712170	
0.716797	39.712077	
0.718750	39.712019	
0.720703	39.711994	
0.722656	39.712004	
0.724609	39.712020	
0.726562	39.712044	
0.728516	39.712074	
0.730469	39.712111	
0.732422	39.712155	
0.734375	39.712179	
0.736328	39.712183	
0.738281	39.712167	
0.740234	39.712130	
0.742188	39.712100	
0.744141	39.712078	
0.746094	39.712062	
0.748047	39.712053	
0.750000	39.712051	
0.751953	39.712056	
0.753906	39.712068	
0.755859	39.712088	
0.757812	39.712088	
0.759766	39.712068	
0.761719	39.712028	
0.763672	39.711969	
0.765625	39.711889	
0.767578	39.711791	
0.769531	39.711699	
0.771484	39.711614	
0.773438	39.711537	
0.775391	39.711493	
0.777344	39.711484	
0.779297	39.711508	
0.781250	39.711567	
0.783203	39.711660	
0.785156	39.711759	
0.787109	39.711866	
0.789062	39.711980	
0.791016	39.712075	
0.792969	39.712149	
0.794922	39.712204	
0.796875	39.712239	
0.798828	39.712254	
0.800781	39.712250	
0.802734	39.712253	
0.804688	39.712263	
0.806641	39.712280	
0.808594	39.712304	
0.810547	39.712335	
0.812500	39.712373	
0.814453	39.712418	
0.816406	39.712469	
0.818359	39.712501	
0.820312	39.712512	
0.822266	39.712503	
0.824219	39.712474	
0.826172	39.712452	
0.828125	39.712437	
0.830078	39.712429	
0.832031	39.712427	
0.833984	39.712433	
0.835938	39.712446	
0.837891	39.712466	
0.839844	39.712493	
0.841797	39.712500	
0.843750	39.712488	
0.845703	39.712455	
0.847656	39.712404	
0.849609	39.712332	
0.851562	39.712241	
0.853516	39.712156	
0.855469	39.712079	
0.857422	39.712009	
0.859375	39.711973	
0.861328	39.711972	
0.863281	39.712004	
0.865234	39.712070	
0.867188	39.712170	
0.869141	39.712277	
0.871094	39.712392	
0.873047	39.712513	
0.875000	39.712615	
0.876953	39.712697	
0.878906	39.712760	
0.880859	39.712802	
0.882812	39.712825	
0.884766	39.712829	
0.886719	39.712812	
0.888672	39.712776	
0.890625	39.712719	
0.892578	39.712644	
0.894531	39.712548	
0.896484	39.712433	
0.898438	39.712298	
0.900391	39.712143	
0.902344	39.711968	
0.904297	39.711801	
0.906250	39.711641	
0.908203	39.711487	
0.910156	39.711368	
0.912109	39.711283	
0.914062	39.711232	
0.916016	39.711215	
0.917969	39.711232	
0.919922	39.711256	
0.921875	39.711288	
0.923828	39.711326	
0.925781	39.711345	
0.927734	39.711344	
0.929688	39.711323	
0.931641	39.711282	
0.933594	39.711222	
0.935547	39.711142	
0.937500	39.711042	
0.939453	39.710923	
0.941406	39.710783	
0.943359	39.710624	
0.945312	39.710446	
0.947266	39.710247	
0.949219	39.710029	
0.951172	39.709791	
0.953125	39.709533	
0.955078	39.709282	
0.957031	39.709039	
0.958984	39.708803	
0.960938	39.708600	
0.962891	39.708432	
0.964844	39.708298	
0.966797	39.708198	
0.968750	39.708132	
0.970703	39.708072	
0.972656	39.708021	
0.974609	39.707976	
0.976562	39.707911	
0.978516	39.707827	
0.980469	39.707723	
0.982422	39.707599	
0.984375	39.707456	
0.986328	39.707293	
0.988281	39.707137	
0.990234	39.706988	
0.992188	39.706846	
0.994141	39.706738	
0.996094	39.706664	
0.998047	39.706625	
1.000000	39.706619	
1.001953	39.706647	
1.003906	39.706683	
1.005859	39.706725	
1.007812	39.706775	
1.009766	39.706805	
1.011719	39.706816	
1.013672	39.706806	
1.015625	39.706777	
1.017578	39.706728	
1.019531	39.706659	
1.021484	39.706598	
1.023438	39.706543	
1.025391	39.706496	
1.027344	39.706456	
1.029297	39.706423	
1.031250	39.706396	
1.033203	39.706377	
1.035156	39.706364	
1.037109	39.706331	
1.039062	39.706279	
1.041016	39.706205	
1.042969	39.706112	
1.044922	39.706026	
1.046875	39.705946	
1.048828	39.705874	
1.050781	39.705808	
1.052734	39.705749	
1.054688	39.705698	
1.056641	39.705653	
1.058594	39.705616	
1.060547	39.705559	
1.062500	39.705483	
1.064453	39.705386	
1.066406	39.705270	
1.068359	39.705134	
1.070312	39.704978	
1.072266	39.704830	
1.074219	39.704689	
1.076172	39.704554	
1.078125	39.704454	
1.080078	39.704388	
1.082031	39.704356	
1.083984	39.704358	
1.085938	39.704394	
1.087891	39.704437	
1.089844	39.704487	
1.091797	39.704544	
1.093750	39.704582	
1.095703	39.704600	
1.097656	39.704598	
1.099609	39.704576	
1.101562	39.704535	
1.103516	39.704474	
1.105469	39.704420	
1.107422	39.704373	
1.109375	39.704333	
1.111328	39.704300	
1.113281	39.704275	
1.115234	39.704256	
1.117188	39.704244	
1.119141	39.704239	
1.121094	39.704214	
1.123047	39.704169	
1.125000	39.704103	
1.126953	39.704017	
1.128906	39.703911	
1.130859	39.703785	
1.132812	39.703639	
1.134766	39.703473	
1.136719	39.703286	
1.138672	39.703106	
1.140625	39.702933	
1.142578	39.702767	
1.144531	39.702607	
1.146484	39.702481	
1.148438	39.702388	
1.150391	39.702329	
1.152344	39.702304	
1.154297	39.702285	
1.156250	39.702273	
1.158203	39.702267	
1.160156	39.702268	
1.162109	39.702250	
1.164062	39.702210	
1.166016	39.702151	
1.167969	39.702072	
1.169922	39.701972	
1.171875	39.701852	
1.173828	39.701713	
1.175781	39.701552	
1.177734	39.701372	
1.179688	39.701199	
1.181641	39.701032	
1.183594	39.700873	
1.185547	39.700720	
1.187500	39.700574	
1.189453	39.700463	
1.191406	39.700385	
1.193359	39.700342	
1.195312	39.700305	
1.197266	39.700276	
1.199219	39.700253	
1.201172	39.700238	
1.203125	39.700229	
1.205078	39.700200	
1.207031	39.700151	
1.208984	39.700082	
1.210938	39.699992	
1.212891	39.699882	
1.214844	39.699753	
1.216797	39.699603	
1.218750	39.699432	
1.220703	39.699242	
1.222656	39.699059	
1.224609	39.698882	
1.226562	39.698712	
1.228516	39.698548	
1.230469	39.698418	
1.232422	39.698322	
1.234375	39.698259	
1.236328	39.698229	
1.238281	39.698207	
1.240234	39.698191	
1.242188	39.698181	
1.244141	39.698179	
1.246094	39.698156	
1.248047	39.698113	
1.250000	39.698050	
1.251953	39.697967	
1.253906	39.697864	
1.255859	39.697740	
1.257812	39.697597	
1.259766	39.697433	
1.261719	39.697249	
1.263672	39.697071	
1.265625	39.696901	
1.267578	39.696738	
1.269531	39.696581	
1.271484	39.696432	
1.273438	39.696317	
1.275391	39.696235	
1.277344	39.696188	
1.279297	39.696148	
1.281250	39.696115	
1.283203	39.696088	
1.285156	39.696069	
1.287109	39.696056	
1.289062	39.696023	
1.291016	39.695971	
1.292969	39.695897	
1.294922	39.695804	
1.296875	39.695691	
1.298828	39.695557	
1.300781	39.695403	
1.302734	39.695229	
1.304688	39.695035	
1.306641	39.694848	
1.308594	39.694667	
1.310547	39.694493	
1.312500	39.694326	
1.314453	39.694192	
1.316406	39.694092	
1.318359	39.694025	
1.320312	39.693992	
1.322266	39.693966	
1.324219	39.693946	
1.326172	39.693933	
1.328125	39.693927	
1.330078	39.693900	
1.332031	39.693854	
1.333984	39.693787	
1.335938	39.693700	
1.337891	39.693593	
1.339844	39.693492	
1.341797	39.693399	
1.343750	39.693312	
1.345703	39.693231	
1.347656	39.693185	
1.349609	39.693171	
1.351562	39.693192	
1.353516	39.693246	
1.355469	39.693306	
1.357422	39.693373	
1.359375	39.693447	
1.361328	39.693528	
1.363281	39.693588	
1.365234	39.693629	
1.367188	39.693649	
1.369141	39.693649	
1.371094	39.693629	
1.373047	39.693588	
1.375000	39.693528	
1.376953	39.693447	
1.378906	39.693346	
1.380859	39.693225	
1.382812	39.693084	
1.384766	39.692923	
1.386719	39.692741	
1.388672	39.692540	
1.390625	39.692345	
1.392578	39.692157	
1.394531	39.691975	
1.396484	39.691800	
1.398438	39.691659	
1.400391	39.691551	
1.402344	39.691477	
1.404297	39.691436	
1.406250	39.691402	
1.408203	39.691375	
1.410156	39.691354	
1.412109	39.691340	
1.414062	39.691306	
1.416016	39.691252	
1.417969	39.691178	
1.419922	39.691083	
1.421875	39.690968	
1.423828	39.690860	
1.425781	39.690759	
1.427734	39.690665	
1.429688	39.690577	
1.431641	39.690495	
1.433594	39.690421	
1.435547	39.690352	
1.437500	39.690290	
1.439453	39.690208	
1.441406	39.690105	
1.443359	39.689981	
1.445312	39.689837	
1.447266	39.689672	
1.449219	39.689513	
1.451172	39.689361	
1.453125	39.689216	
1.455078	39.689077	
1.457031	39.688944	
1.458984	39.688819	
1.460938	39.688700	
1.462891	39.688587	
1.464844	39.688455	
1.466797	39.688303	
1.468750	39.688130	
1.470703	39.687937	
1.472656	39.687724	
1.474609	39.687518	
1.476562	39.687318	
1.478516	39.687125	
1.480469	39.686939	
1.482422	39.686786	
1.484375	39.686667	
1.486328	39.686582	
1.488281	39.686530	
1.490234	39.686484	
1.492188	39.686446	
1.494141	39.686414	
1.496094	39.686389	
1.498047	39.686343	
1.500000	39.686278	
1.501953	39.686192	
1.503906	39.686086	
1.505859	39.685960	
1.507812	39.685841	
1.509766	39.685728	
1.511719	39.685622	
1.513672	39.685523	
1.515625	39.685457	
1.517578	39.685425	
1.519531	39.685427	
1.521484	39.685462	
1.523438	39.685503	
1.525391	39.685551	
1.527344	39.685606	
1.529297	39.685668	
1.531250	39.685710	
1.533203	39.685731	
1.535156	39.685732	
1.537109	39.685714	
1.539062	39.685675	
1.541016	39.685642	
1.542969	39.685617	
1.544922	39.685598	
1.546875	39.685585	
1.548828	39.685580	
1.550781	39.685580	
1.552734	39.685588	
1.554688	39.685601	
1.556641	39.685594	
1.558594	39.685567	
1.560547	39.685519	
1.562500	39.685450	
1.564453	39.685361	
1.566406	39.685278	
1.568359	39.685202	
1.570312	39.685132	
1.572266	39.685068	
1.574219	39.685039	
1.576172	39.685042	
1.578125	39.685080	
1.580078	39.685151	
1.582031	39.685228	
1.583984	39.685312	
1.585938	39.685402	
1.587891	39.685499	
1.589844	39.685576	
1.591797	39.685631	
1.593750	39.685666	
1.595703	39.685681	
1.597656	39.685675	
1.599609	39.685675	
1.601562	39.685682	
1.603516	39.685695	
1.605469	39.685715	
1.607422	39.685768	
1.609375	39.685855	
1.611328	39.685976	
1.613281	39.686130	
1.615234	39.686291	
1.617188	39.686458	
1.619141	39.686631	
1.621094	39.686811	
1.623047	39.686971	
1.625000	39.687110	
1.626953	39.687228	
1.628906	39.687326	
1.630859	39.687403	
1.632812	39.687459	
1.634766	39.687495	
1.636719	39.687511	
1.638672	39.687505	
1.640625	39.687479	
1.642578	39.687433	
1.644531	39.687366	
1.646484	39.687278	
1.648438	39.687170	
1.650391	39.687068	
1.652344	39.686973	
1.654297	39.686884	
1.656250	39.686802	
1.658203	39.686753	
1.660156	39.686738	
1.662109	39.686757	
1.664062	39.686809	
1.666016	39.686867	
1.667969	39.686932	
1.669922	39.687004	
1.671875	39.687082	
1.673828	39.687139	
1.675781	39.687176	
1.677734	39.687192	
1.679688	39.687188	
1.681641	39.687163	
1.683594	39.687144	
1.685547	39.687132	
1.687500	39.687126	
1.689453	39.687127	
1.691406	39.687162	
1.693359	39.687230	
1.695312	39.687331	
1.697266	39.687467	
1.699219	39.687608	
1.701172	39.687757	
1.703125	39.687911	
1.705078	39.688073	
1.707031	39.688213	
1.708984	39.688333	
1.710938	39.688432	
1.712891	39.688511	
1.714844	39.688569	
1.716797	39.688607	
1.718750	39.688624	
1.720703	39.688620	
1.722656	39.688596	
1.724609	39.688578	
1.726562	39.688567	
1.728516	39.688562	
1.730469	39.688563	
1.732422	39.688570	
1.734375	39.688610	
1.736328	39.688683	
1.738281	39.688790	
1.740234	39.688902	
1.742188	39.689021	
1.744141	39.689146	
1.746094	39.689277	
1.748047	39.689414	
1.750000	39.689532	
1.751953	39.689628	
1.753906	39.689704	
1.755859	39.689759	
1.757812	39.689794	
1.759766	39.689808	
1.761719	39.689801	
1.763672	39.689774	
1.765625	39.689726	
1.767578	39.689685	
1.769531	39.689650	
1.771484	39.689622	
1.773438	39.689600	
1.775391	39.689612	
1.777344	39.689657	
1.779297	39.689736	
1.781250	39.689849	
1.783203	39.689968	
1.785156	39.690094	
1.787109	39.690226	
1.789062	39.690364	
1.791016	39.690482	
1.792969	39.690579	
1.794922	39.690656	
1.796875	39.690712	
1.798828	39.690747	
1.800781	39.690789	
1.802734	39.690838	
1.804688	39.690893	
1.806641	39.690954	
1.808594	39.691049	
1.810547	39.691178	
1.812500	39.691340	
1.814453	39.691535	
1.816406	39.691738	
1.818359	39.691946	
1.820312	39.692162	
1.822266	39.692383	
1.824219	39.692584	
1.826172	39.692765	
1.828125	39.692925	
1.830078	39.693064	
1.832031	39.693183	
1.833984	39.693281	
1.835938	39.693358	
1.837891	39.693415	
1.839844	39.693452	
1.841797	39.693467	
1.843750	39.693462	
1.845703	39.693437	
1.847656	39.693391	
1.849609	39.693324	
1.851562	39.693264	
1.853516	39.693211	
1.855469	39.693163	
1.857422	39.693123	
1.859375	39.693116	
1.861328	39.693142	
1.863281	39.693202	
1.865234	39.693296	
1.867188	39.693396	
1.869141	39.693502	
1.871094	39.693616	
1.873047	39.693735	
1.875000	39.693834	
1.876953	39.693912	
1.878906	39.693970	
1.880859	39.694007	
1.882812	39.694024	
1.884766	39.694047	
1.886719	39.694076	
1.888672	39.694112	
1.890625	39.694155	
1.892578	39.694231	
1.894531	39.694341	
1.896484	39.694484	
1.898438	39.694661	
1.900391	39.694844	
1.902344	39.695034	
1.904297	39.695230	
1.906250	39.695433	
1.908203	39.695615	
1.910156	39.695777	
1.912109	39.695918	
1.914062	39.696038	
1.916016	39.696138	
1.917969	39.696244	
1.919922	39.696357	
1.921875	39.696476	
1.923828	39.696602	
1.925781	39.696761	
1.927734	39.696954	
1.929688	39.697180	
1.931641	39.697440	
1.933594	39.697707	
1.935547	39.697980	
1.937500	39.698259	
1.939453	39.698545	
1.941406	39.698810	
1.943359	39.699055	
1.945312	39.699279	
1.947266	39.699483	
1.949219	39.699666	
1.951172	39.699828	
1.953125	39.699970	
1.955078	39.700091	
1.957031	39.700192	
1.958984	39.700272	
1.960938	39.700331	
1.962891	39.700370	
1.964844	39.700388	
1.966797	39.700386	
1.968750	39.700390	
1.970703	39.700401	
1.972656	39.700418	
1.974609	39.700441	
1.976562	39.700499	
1.978516	39.700589	
1.980469	39.700714	
1.982422	39.700872	
1.984375	39.701036	
1.986328	39.701207	
1.988281	39.701384	
1.990234	39.701568	
1.992188	39.701731	
1.994141	39.701874	
1.996094	39.701996	
1.998047	39.702098	
2.000000	39.702178	
2.001953	39.702266	
2.003906	39.702360	
2.005859	39.702460	
2.007812	39.702567	
2.009766	39.702707	
2.011719	39.702881	
2.013672	39.703088	
2.015625	39.703330	
2.017578	39.703577	
2.019531	39.703831	
2.021484	39.704092	
2.023438	39.704359	
2.025391	39.704605	
2.027344	39.704831	
2.029297	39.705036	
2.031250	39.705221	
2.033203	39.705385	
2.035156	39.705556	
2.037109	39.705733	
2.039062	39.705916	
2.041016	39.706106	
2.042969	39.706303	
2.044922	39.706506	
2.046875	39.706716	
2.048828	39.706933	
2.050781	39.707129	
2.052734	39.707306	
2.054688	39.707462	
2.056641	39.707598	
2.058594	39.707714	
2.060547	39.707837	
2.062500	39.707966	
2.064453	39.708103	
2.066406	39.708245	
2.068359	39.708422	
2.070312	39.708631	
2.072266	39.708875	
2.074219	39.709152	
2.076172	39.709435	
2.078125	39.709726	
2.080078	39.710023	
2.082031	39.710327	
2.083984	39.710610	
2.085938	39.710874	
2.087891	39.711117	
2.089844	39.711340	
2.091797	39.711543	
2.093750	39.711753	
2.095703	39.711969	
2.097656	39.712192	
2.099609	39.712422	
2.101562	39.712658	
2.103516	39.712901	
2.105469	39.713150	
2.107422	39.713406	
2.109375	39.713641	
2.111328	39.713855	
2.113281	39.714049	
2.115234	39.714223	
2.117188	39.714375	
2.119141	39.714534	
2.121094	39.714700	
2.123047	39.714872	
2.125000	39.715051	
2.126953	39.715236	
2.128906	39.715428	
2.130859	39.715627	
2.132812	39.715832	
2.134766	39.716017	
2.136719	39.716183	
2.138672	39.716328	
2.140625	39.716452	
2.142578	39.716557	
2.144531	39.716641	
2.146484	39.716706	
2.148438	39.716750	
2.150391	39.716774	
2.152344	39.716805	
2.154297	39.716842	
2.156250	39.716887	
2.158203	39.716938	
2.160156	39.716997	
2.162109	39.717090	
2.164062	39.717216	
2.166016	39.717377	
2.167969	39.717545	
2.169922	39.717719	
2.171875	39.717901	
2.173828	39.718090	
2.175781	39.718285	
2.177734	39.718487	
2.179688	39.718696	
2.181641	39.718912	
2.183594	39.719134	
2.185547	39.719362	
2.187500	39.719598	
2.189453	39.719839	
2.191406	39.720087	
2.193359	39.720315	
2.195312	39.720522	
2.197266	39.720708	
2.199219	39.720874	
2.201172	39.721019	
2.203125	39.721171	
2.205078	39.721329	
2.207031	39.721493	
2.208984	39.721664	
2.210938	39.721842	
2.212891	39.722027	
2.214844	39.722218	
2.216797	39.722416	
2.218750	39.722593	
2.220703	39.722751	
2.222656	39.722888	
2.224609	39.723005	
2.226562	39.723102	
2.228516	39.723206	
2.230469	39.723317	
2.232422	39.723434	
2.234375	39.723558	
2.236328	39.723715	
2.238281	39.723906	
2.240234	39.724131	
2.242188	39.724389	
2.244141	39.724654	
2.246094	39.724925	
2.248047	39.725203	
2.250000	39.725488	
2.251953	39.725753	
2.253906	39.725997	
2.255859	39.726221	
2.257812	39.726426	
2.259766	39.726610	
2.261719	39.726801	
2.263672	39.726998	
2.265625	39.727202	
2.267578	39.727413	
2.269531	39.727657	
2.271484	39.727935	
2.273438	39.728247	
2.275391	39.728592	
2.277344	39.728944	
2.279297	39.729302	
2.281250	39.729667	
2.283203	39.730039	
2.285156	39.730390	
2.287109	39.730722	
2.289062	39.731033	
2.291016	39.731324	
2.292969	39.731595	
2.294922	39.731846	
2.296875	39.732077	
2.298828	39.732287	
2.300781	39.732478	
2.302734	39.732648	
2.304688	39.732798	
2.306641	39.732928	
2.308594	39.733037	
2.310547	39.733127	
2.312500	39.733223	
2.314453	39.733326	
2.316406	39.733436	
2.318359	39.733552	
2.320312	39.733702	
2.322266	39.733885	
2.324219	39.734102	
2.326172	39.734353	
2.328125	39.734610	
2.330078	39.734874	
2.332031	39.735144	
2.333984	39.735422	
2.335938	39.735679	
2.337891	39.735916	
2.339844	39.736132	
2.341797	39.736329	
2.343750	39.736506	
2.345703	39.736689	
2.347656	39.736879	
2.349609	39.737075	
2.351562	39.737279	
2.353516	39.737488	
2.355469	39.737705	
2.357422	39.737928	
2.359375	39.738157	
2.361328	39.738365	
2.363281	39.738553	
2.365234	39.738721	
2.367188	39.738868	
2.369141	39.738994	
2.371094	39.739127	
2.373047	39.739266	
2.375000	39.739411	
2.376953	39.739564	
2.378906	39.739722	
2.380859	39.739888	
2.382812	39.740060	
2.384766	39.740239	
2.386719	39.740398	
2.388672	39.740536	
2.390625	39.740655	
2.392578	39.740753	
2.394531	39.740831	
2.396484	39.740916	
2.398438	39.741008	
2.400391	39.741106	
2.402344	39.741211	
2.404297	39.741350	
2.406250	39.741522	
2.408203	39.741727	
2.410156	39.741967	
2.412109	39.742212	
2.414062	39.742465	
2.416016	39.742724	
2.417969	39.742990	
2.419922	39.743236	
2.421875	39.743461	
2.423828	39.743667	
2.425781	39.743852	
2.427734	39.744017	
2.429688	39.744189	
2.431641	39.744368	
2.433594	39.744553	
2.435547	39.744745	
2.437500	39.744943	
2.439453	39.745148	
2.441406	39.745360	
2.443359	39.745578	
2.445312	39.745775	
2.447266	39.745952	
2.449219	39.746108	
2.451172	39.746243	
2.453125	39.746358	
2.455078	39.746479	
2.457031	39.746607	
2.458984	39.746742	
2.460938	39.746882	
2.462891	39.747030	
2.464844	39.747184	
2.466797	39.747345	
2.468750	39.747512	
2.470703	39.747660	
2.472656	39.747787	
2.474609	39.747894	
2.476562	39.747981	
2.478516	39.748048	
2.480469	39.748122	
2.482422	39.748202	
